tokenId,L01,L02,L03,L04,L05,L06,L07,domain,color,replceable,replaced,,
538,24,11,20,21,8,3,4,2,5,3,,,
539,18,15,6,4,7,20,14,1,8,2,,,
540,8,19,3,4,1,18,1,1,8,2,,,
541,1b,21,2,24,23,18,14b,3,2,4,"L01E001,L07E014",,
542,17,11,18,11,6,23,20,0,3,3,,,
543,8b,11,14,23,13,2,10,1,9,1,L01E008,,
544,3,18,14,1,19,23,15,3,7,2,,,
545,19,3,16,3,7,9,12,2,8,2,,,
546,18,23,6,19b,1,5,21,3,8,1,L04E019,,
547,8,23,15,3,22,24,8,0,4,3,,,
548,3,10,14,11,15,4,23,2,1,1,,,
549,5,20,1,21,9,6,21,0,9,1,,,
550,13,13,1,22,3,19,21,3,3,2,,,
551,14,4,5,15,3,8,19,1,9,1,,,
552,22,6,6,1,21b,13,24,3,3,1,L05E021,,
553,3,19,19,4,18,1,7,2,8,0,,,
554,11,11,10,14,6,24b,11,3,8,1,L06E024,,
555,23,3,12,7,5,3,14,1,3,4,,,
556,16,6,3,11,5,23,21,0,0,2,,,
557,1,13,23,18,3,23,14,0,0,3,,,
558,10,19,7,3,8,18,18,2,4,3,,,
559,12,21,8,11,20,21,16,1,9,4,,,
560,18,23,4,24,13,13,17,2,8,2,,,
561,23,23,5,15,1,20,12b,2,6,1,L07E012,,
562,21,16,17,22,18,8,2,1,2,2,,,
563,14,11,1,12,18,18,22,1,7,2,,,
564,3,22,18,5,7,23,1,3,5,3,,,
565,19,23,10,13,5,6,14,2,9,3,,,
566,1,23,13,20,6,18,20,0,2,3,,,
567,9,24,17,8,24,8,3,0,7,1,,,
568,2,14,22,7,18,18,18,1,8,4,,,
569,16,6,20,24,8,21,6,3,4,4,,,
570,21,15,1,24,18,17,13,3,5,2,,,
571,24b,17,7,18,9,9,21,3,0,1,L01E024,,
572,1,17,20,7,2,20,14,2,0,3,,,
573,7,9,10,24,23,21,11,2,0,3,,,
574,9,7,12,8,17,5,4,0,3,2,,,
575,17,18,5,20,23,8,6,0,3,2,,,
576,3,15,18,1,7,4,23,3,2,2,,,
577,14,2,7,13,13,5,21,0,8,0,,,
578,17,7,16,4,3,9,20,3,7,2,,,
579,20,17,4,17,18,11,24,2,9,3,,,
580,6,24,19,8,14,16,18,0,7,2,,,
581,10,8,17,1,3,5,15,3,1,0,,,
582,16,20,24,23,6,20,5,3,9,1,,,
583,22,23,7,16,17,1,23,3,6,2,,,
584,7,23,17,3,14,15,9,1,5,3,,,
585,15,22,22,17,23,18,24,0,6,4,,,
586,20,2,24,8,3,20,18,3,7,2,,,
587,16,24,7,22,19,19,22,3,2,3,,,
588,13,23,12,6,13,9,5,2,3,2,,,
589,4,12,6,1,19,16,24,2,2,3,,,
590,1,18,16,11,12,5,17,1,1,1,,,
591,18,1,21,23,13,2,11,0,7,0,,,
592,12,17,5,24,18,4,13,3,1,2,,,
593,20,24,7,10,8,8,20,3,3,3,,,
594,18,15,9,13,14,19,11,0,2,2,,,
595,17,6,6,7,24,1,3,3,3,3,,,
596,13,20,8,20,9,16,15,0,2,0,,,
597,10,14,11,18,17,8,1,0,7,0,,,
598,1,10,15,18,13,1,18,2,0,2,,,
599,5,16,14,7,8,15,22,0,5,3,,,
600,6,5,24,22,3,17,3,1,7,2,,,
601,4,24,17,18,10,18,23,1,9,3,,,
602,7,12,4b,16,22b,4,7,0,5,4,"L05E022,L03E004",,
603,11,3,16,6,14,3,3,1,7,1,,,
604,8,16,22,3,23,10,5,1,8,3,,,
605,12,9,5,10,24,18,23,1,9,4,,,
606,20,9,17,7,10,13,10,0,4,2,,,
607,4,9,1,17,8,7,14,0,5,4,,,
608,3,18,13,12,11,9,14,3,3,2,,,
609,18,22,6,15,11,19,4,0,9,3,,,
610,12b,19,18,17,9,5,11,1,1,1,L01E012,,
611,22,23,15,7,15,21,5,1,0,3,,,
612,12b,5,5,20,9,2,15,2,1,1,L01E012,,
613,11,16,14,3,7,18,23,2,7,3,,,
614,9,24,1,10,17,8,18b,3,6,1,L07E018,,
615,10,13,15,7,20,4,11,3,4,2,,,
616,20b,3,7,12,19b,8,20,3,1,4,"L01E020,L05E019",,
617,14,1,19,7,3,1,13,1,0,1,,,
618,9,17,9,14,14,6,3,3,8,2,,,
619,13,22,17,20,5,21,24,1,5,3,,,
620,16,11,2,20,16,3,24,2,6,0,,,
621,16,2,21,9,17,10,19,2,6,0,,,
622,23,4,17,14,24,13,13,2,0,2,,,
623,19,7,12,13,24,1,23,1,6,3,,,
624,12,22,17,22,7,24,3,1,8,4,,,
625,1,20,21,12,17,6,7,3,9,3,,,
626,7,6,9,24,16,15,19,1,4,3,,,
627,17,4,4,14,11,20,20,1,8,4,,,
628,5,8,1,20,24,23,15,1,8,2,,,
629,14,16,24,1,16,20,7,2,0,0,,,
630,7,9,7,19,1,4,8,3,4,2,,,
631,11,20,18,14,11,19b,3,3,1,1,L06E019,,
632,9,10,6,1,23,10,11,3,5,0,,,
633,7,14,22,9,17,2,18,3,7,3,,,
634,14,24,23,6,2,22,9,3,9,0,,,
635,8,20,14,8,14,4,24,2,6,2,,,
636,2,19,1,14,8,24,20,2,2,4,,,
637,19,16,22b,1,3,2,1,0,4,1,L03E022,,
638,23,4,19,7,6,4,3,1,6,2,,,
639,3,9,2,23,20,8,1,3,9,1,,,
640,17,21,16,19,6,11,9,0,0,4,,,
641,21,7,21,19,2,11,6,0,3,3,,,
642,13,2,11,22,1,3,19,3,7,1,,,
643,6,15,4,14,20,5,18,0,3,3,,,
644,24,10,2,20,9,21,20,0,0,3,,,
645,22,10,24,16,24,3,16,1,5,2,,,
646,7,1,10,18,8,9,24,1,8,2,,,
647,20,20,23,4,9,5,10,3,2,1,,,
648,8,17,13,24,23,7,21,1,0,3,,,
649,14,3,8,1,9,10,15,2,7,0,,,
650,7,10,17,10,8,5,24,1,0,2,,,
651,12,5,20,19,15,1,7,3,1,2,,,
652,2,15,11,22,22,13,19,0,8,3,,,
653,2,14,23,13,18,19,12,2,8,3,,,
654,7,19,17,4,23,24,22,0,8,2,,,
655,22,17,17,5,1,21,21,0,3,1,,,
656,4,4,24,7,6,9,21,0,2,3,,,
657,24,6,6,13,24,20,1,3,0,2,,,
658,17,22,19,21,7,11,21,0,2,4,,,
659,20,22,19,3,5,21,19,1,2,4,,,
660,3,15,2,14,5,6,24,1,2,2,,,
661,4,10,12,14,17,21,18,0,2,4,,,
662,5,19,4,21,24,14,12,2,8,3,,,
663,6,17,2,3,14,17,10,1,4,2,,,
664,3,20,17,10,23,12b,16,2,3,1,L06E012,,
665,2,15,14,8,14,24,15,0,6,3,,,
666,7,4,6,5,17,6,10,0,7,3,,,
667,18,5,6,1,19,8,2,2,6,2,,,
668,5,24,18,10,11,7,11,0,8,1,,,
669,19,20,11,20,20,8,7,3,1,1,,,
670,4,24,5,17,13,19,24,0,4,2,,,
671,11,13,21,23,11,12b,22,3,1,1,L06E012,,
672,17,18,19,17,12,20,4,2,3,2,,,
673,7,3,22,20,8,20,17,0,2,3,,,
674,1,17,8,19,20,16,17,0,2,3,,,
675,10,11,6,7,14,9,14,1,9,3,,,
676,15,18,8,8,14,22,15,3,5,2,,,
677,7,17,10,3,8,6,20,0,4,4,,,
678,8,18,18,11,9,19,10,3,8,2,,,
679,14,2,22,14,3,22,8,3,0,1,,,
680,19,3,23,17,14,5,1,0,7,1,,,
681,16,2,1,6,10,8,11,2,6,0,,,
682,12,5,4,12,9,23,2,3,8,4,,,
683,15,18,21,10,19,23,23,0,4,4,,,
684,4,22,3,12,14,20,19,1,9,4,,,
685,2,21,15,20,13,24,10,2,1,3,,,
686,20,15,3,3,20,7,16,3,0,3,,,
687,7,1,9,8,17,3,22,1,8,1,,,
688,3,10,18,1,20b,13,19,3,1,1,L05E020,,
689,10,11,8,16,12,12,7,1,3,2,,,
690,17,24,18,5,15,12,20,3,8,3,,,
691,2,18,6,17,16,8,2,0,9,2,,,
692,10,20,6,2,12,5,16,0,0,1,,,
693,22,10,4,5,20,23,22,1,5,3,,,
694,11,22,20,1,8,20,15,0,4,2,,,
695,8,6,22,21,3,9,14,0,9,3,,,
696,17,16,5,10,17,23,6,3,2,3,,,
697,21,5,9,2,21,12,10,1,8,3,,,
698,21,4,15,21,10,8,13,3,8,1,,,
699,3,24,22,15,23,3,4,2,2,2,,,
700,20,10,10,19,23,14,8,1,3,2,,,
701,9,10,21,23,18,21,18,2,2,2,,,
702,7,24,15,18,2,13,6,0,8,2,,,
703,11,17,4,17,17,12,22,0,9,2,,,
704,15,22,17,7,14,23,14,1,8,4,,,
705,23,17,20,9,2,7b,9,1,6,1,L06E007,,
706,3,14,4,5,15,4,23,3,4,2,,,
707,9,5,24,12,22,21,8,1,8,3,,,
708,4,21,22,14,8,18,18,0,6,4,,,
709,3,11,10,3,4,6,18,2,2,3,,,
710,13,24,9,22,8,6,11,2,8,3,,,
711,5,6,22,2,7,13,18,2,1,4,,,
712,15,21,22,3,13,24,13,1,2,4,,,
713,22,4,21,12,9,7,15,3,3,3,,,
714,21,3,7,20,3,13,24,0,1,0,,,
715,18,6,11,8,6,15b,10,3,4,1,L06E015,,
716,15,8,1,24,3,19,9,0,2,3,,,
717,11,2,14,8,4,19,9,1,5,2,,,
718,19,22,17,1,21,19,16,3,2,3,,,
719,14,10,19,16,18,2,12,2,4,2,,,
720,18,16,14,4,13,19,23,0,8,2,,,
721,2,4,7,2,3,5,24,2,4,3,,,
722,10,24,23,16,7,1,20,3,4,3,,,
723,6,12,14,3,18,16,15,0,4,1,,,
724,21,23,17,18,10,17,9,0,8,1,,,
725,12b,11,11,12b,13,24,7,1,7,2,"L04E012,L01E012",,
726,11,24,9,2,6,10,3,3,7,1,,,
727,2,11,1,5,11,22,14,1,4,2,,,
728,6,4,4,7,24,13,19,3,1,4,,,
729,21,18,23,11,10,8,15,3,2,0,,,
730,9,18,7,21,11,1,14b,2,1,1,L07E014,,
731,24,21,21,2,8,11,18,3,7,4,,,
732,13,19,4b,1,15,13,21,2,2,1,L03E004,,
733,16,20,10,23,22,4,17,2,7,1,,,
734,12,3,3,6,18,23,19,1,7,2,,,
735,8,17,12,1,12,6,15,0,7,3,,,
736,17,5,7,20,18,19,8,1,6,2,,,
737,21,17,24,13,17,10,9,0,4,0,,,
738,24,13,20,16,18,14,23,2,6,3,,,
739,15,20,14,7,5b,7b,5,2,0,4,"L05E005,L06E007",,
740,22,22b,11,8,9,20,19,1,8,1,L02E022,,
741,7b,24,21,1,6,14,11,2,4,1,L01E007,,
742,14,23,5,8,2,6,5,0,0,2,,,
743,16,13,24,12,24,16,3,2,5,2,,,
744,8,7,9,7,8,21,1,1,9,4,,,
745,24b,13,13,9,3,14,13,1,8,1,L01E024,,
746,19,20,10,18,16,10,3,0,8,0,,,
747,11,17,23,7,6,14,2,3,7,2,,,
748,22,16,22,4,24,23,10,1,4,3,,,
749,17,7,21,4,11,20,18,3,6,2,,,
750,14,14,11,19b,3,10,11,1,5,1,L04E019,,
751,10,7,21,23,7,8,4,2,4,2,,,
752,3,13,10,15,15,17,16,1,1,1,,,
753,22,1,10,2,11,11,6,2,3,3,,,
754,3,1,19,5,3,22,17,1,5,0,,,
755,2,9,16,18,13,18,16,1,6,2,,,
756,10,12,17,7,21,7,16,3,4,4,,,
757,17,9,17,16,22,3,23,0,7,4,,,
758,21,21,18,13,8,3,22,1,2,2,,,
759,12,18,13,6,21,20,11,3,8,2,,,
760,7,22,11,8,19,17,13,0,3,4,,,
761,19,20,13,9,12,22,15,3,2,0,,,
762,10,23,15,19b,6,8,19,3,3,1,L04E019,,
763,4,24,17,8,8,22,5,0,5,3,,,
764,6,16,2,10,19,5,11,1,0,1,,,
765,14,16,24,18,9,1,3,3,3,0,,,
766,18,17,20,19,22,11,5,0,3,4,,,
767,5,24,9,8,24,12,22,1,5,2,,,
768,16,22,22,11,4,2,10,1,0,3,,,
769,21,4,13,7,18,6,20,0,9,4,,,
770,22,4,24,1,21,16,1,2,4,2,,,
771,14,3,19,3,20,18b,23b,0,9,3,"L06E018,L07E023",,
772,10,17,14,11,1,16,23b,1,2,1,L07E023,,
773,9,21b,21,9,15,4,11,2,7,1,L02E021,,
774,4,19,7,16,7,23,18,0,7,4,,,
775,18,22,24,7,4,9,19,3,1,3,,,
776,20,17,15,3,10,7,13,3,6,2,,,
777,15,22,23,14,8,18,8,1,5,4,,,
778,19,5,10,15,21,24,6,3,7,3,,,
779,7,9,11,1,24,10,23,1,6,3,,,
780,16,8,12,14,24,6,22,2,8,3,,,
781,13,12,21,19,12,8,20,1,1,3,,,
782,17,7,23,8,9,23,4,2,2,3,,,
783,8,6,9,24,9,7,3,3,4,3,,,
784,24,6,2,7,22,21,5,3,7,4,,,
785,4b,8,11,13,24b,22,11,1,3,2,"L01E004,L05E024",,
786,14,17,9,19,8,20,7,3,9,2,,,
787,22,15,13,19,1,8,21,1,6,1,,,
788,9,11,4,11,5,2,20,3,8,3,,,
789,2b,15,10,18,6,10,15,3,1,1,L01E002,,
790,6,17,24,12,11,12,2,2,7,3,,,
791,22,2,20,4,16,17b,21,2,1,1,L06E017,,
792,8,4,20,2,6,1,18,2,4,4,,,
793,13,20,12,4,14,8,23,2,1,3,,,
794,24,21,4,14,14,9,17,0,3,4,,,
795,18,24,6,17,5b,13,3,2,1,1,L05E005,,
796,12,11,19,12,4,21,21,1,1,4,,,
797,16,4b,23,11,15,22,8,0,8,1,L02E004,,
798,3,12b,20,14,6,20,11,0,1,1,L02E012,,
799,19,5,6,10,24b,5,15,1,6,1,L05E024,,
800,4,17,17,8,12,11,22,3,4,2,,,
801,15,4,5,22,24,3,23,2,6,4,,,
802,4,5,16,1,17,10,12,0,3,2,,,
803,9,5,11,10,8,9,9,2,2,1,,,
804,5,7,11,6,15,11,21,1,4,1,,,
805,3,10,2,20,8,17,11,3,3,2,,,
806,10,1,23,13,24,9,1,3,6,1,,,
807,18,8,13,15,3,21,16,0,7,1,,,
808,20,13,6,19,17,21,11,0,7,3,,,
809,8,3,5,7,3,17,6,1,7,4,,,
810,20,15,5,3,15,10,10,1,6,1,,,
811,23,17,20,9,8,10,11,3,5,1,,,
812,16,15,11,3,19,19,17,1,4,2,,,
813,18,17,14,19,24,23,8,1,9,3,,,
814,18,15,5,6,6,15b,7,0,7,1,L06E015,,
815,2,3,14,19,8,2,8,1,1,3,,,
816,8,6,10,20,20,3,20,3,1,3,,,
817,11,23,24,1,4,16,19,2,7,1,,,
818,21,8,19,12b,14,11b,2b,1,3,4,"L07E002,L04E012,L06E011",,
819,1,2,2,13,3,23,17,1,6,2,,,
820,14,9,14,20,9,16,12b,1,2,1,L07E012,,
821,3,19,9,22,20,1,2,1,5,3,,,
822,2,15,9,12,9,9,23,2,4,3,,,
823,6,9,24,13,22,5,24,1,4,1,,,
824,24,22,18,1,21,16,13,0,3,3,,,
825,14,1,14,13,24,9,6,0,5,2,,,
826,9,21,4,2,4b,24b,5,0,2,4,"L06E024,L05E004",,
827,24,8,1,19,9,22,1,2,3,2,,,
828,13,14,6,9,21,11,19,1,8,2,,,
829,24,23,11,24,17,8,17,1,1,2,,,
830,21,20,17,14,8,22,22,3,9,1,,,
831,3,1,15,10,9,7,8,2,3,1,,,
832,5,6,7,11,2,1,8,0,5,0,,,
833,11,4,19,10,22,14,23,2,4,3,,,
834,22,22,6,15,18,14,18,0,2,2,,,
835,22,5,5,15,7,19,16,0,7,2,,,
836,2,15,6,11,22,12,24,1,4,3,,,
837,21,6,13,22,14,4,3,3,7,2,,,
838,8,13,22,24,19,12,13,1,9,4,,,
839,19,16,19,17,8b,3,10,0,3,1,L05E008,,
840,24,5,20,4,2,7,20,0,4,3,,,
841,11,2,17,6,8,17,18,3,4,3,,,
842,8,11,22,20,3,11,18,3,1,4,,,
843,9,19,24,22,19,8,12,1,3,3,,,
844,1,14,17,13,6,6,13,3,9,2,,,
845,12,4,8,16,12,5,13,0,2,3,,,
846,9,22b,24,21,3,8,16,0,1,1,L02E022,,
847,19,2,19,20,9,20,12,0,6,1,,,
848,1,23,13,15,13,16,12,0,4,2,,,
849,6,14,22,11,13,2,12,3,4,2,,,
850,23,2,9,1,8,10,1,2,5,1,,,
851,17,24,9,16,10,8,5,0,3,3,,,
852,21,10,9,24,16,12,21,2,4,2,,,
853,10,21,15,20,3,17,16,3,1,2,,,
854,10,1,12,15,8,19,24,0,8,3,,,
855,1,22,4,6,19,23,24,1,2,4,,,
856,20,9,2,7,3,4,8,1,5,2,,,
857,4,11,15,21,22,23,13,3,2,3,,,
858,16,5,19,6,22,22,11,3,6,1,,,
859,14,21,9,23,20,1,16,1,4,2,,,
860,17,18,17,5,16,23,11,3,5,2,,,
861,21,15,2,5,9,3,2,0,8,1,,,
862,13,10,24,17,9,7b,11,3,3,1,L06E007,,
863,2,6,19,20,9,12,10,3,4,2,,,
864,9,14,14,24,22,4,12,1,4,3,,,
865,10,16,10,2,9,22,3,0,1,1,,,
866,19,10,16,22,4,10,13,2,9,2,,,
867,14,18,2,6,21,22,24,3,4,1,,,
868,10,10,11,16,10,24,11,1,7,2,,,
869,2,18,21,2,4,7,16,2,7,4,,,
870,9,1,1,16,23,14,23,1,8,2,,,
871,24,20,18,3,14,24,3,1,7,3,,,
872,22,13,12,12,6,7,18,2,8,4,,,
873,14,22,22,8,7,5,5,1,6,4,,,
874,22,19,4,9,6,4,22,1,4,1,,,
875,10,2,9,16,17,16,15,1,1,1,,,
876,17,24,13,19,17,4,7,3,7,2,,,
877,23,14,23,10,18,7b,22,2,7,1,L06E007,,
878,15,24,5,15,8,8,23,2,7,3,,,
879,12b,9,7,8,12,1,3,0,3,1,L01E012,,
880,11,2,10,23,12,14,19,0,2,0,,,
881,13,12,18,20,18,24,23,3,9,3,,,
882,11,23,18,1,24,12,9,0,4,2,,,
883,3,14,2,20,6,12,14,3,0,2,,,
884,10,21,14,11,2,21,6,1,5,3,,,
885,15,15,12,13,13,13,11,3,4,2,,,
886,21,9,17,7,20,24,8,1,1,3,,,
887,11,13,1,1,3,19,23,3,4,2,,,
888,23,6,15,1,15,18b,15,2,3,1,L06E018,,
889,12,1,8,2,18,7,21,3,7,3,,,
890,13,16,13,1,15,15,14,0,6,2,,,
891,16,5,10,14,20,17,11,0,2,2,,,
892,4,23,23,24,23,15,19,1,7,3,,,
893,13,21,21,13,17,19,6,1,0,3,,,
894,11,18,20,4,9,24,24,3,2,1,,,
895,10,6,10,13,9,2,8,2,0,0,,,
896,15,14,12,21,24,6,14,0,1,4,,,
897,2,16,6,19,7,17,17,2,1,4,,,
898,2,23,22,18,10,14,20,0,3,3,,,
899,20,22,13,3,5,15,9,3,3,4,,,
900,23,10,19,3,12,18b,8,2,9,1,L06E018,,
901,17,14,13,12,20,9,12,2,4,4,,,
902,16,24,9,9,23,24,20,3,2,2,,,
903,5,9,8,6,6,23,2,3,0,2,,,
904,16,14,3,15,2,23b,8,0,3,1,L06E023,,
905,15,17,3,19,20,24b,5b,1,6,4,"L06E024,L07E005",,
906,8,18,21,10,7,7,2,0,9,4,,,
907,21,21,16,11,12,22,4,1,6,2,,,
908,9,7,14,19,10,18,14,3,3,3,,,
909,23,19,20,18,18,19,1,3,8,1,,,
910,18,2,16,10,13,20,16,1,7,0,,,
911,15,10,12,12,13,5,22,1,0,3,,,
912,2,23,4,10,4,16,5,0,3,4,,,
913,13,24,14,1,13,16,15,2,8,0,,,
914,24,3,22,16,18,13,20,0,0,4,,,
915,13,5,23,6,10,16,7,0,6,0,,,
916,15b,2,7,7,15,14,4b,0,8,3,"L01E015,L07E004",,
917,20,22,23,1,1,10,10,1,9,2,,,
918,15b,18,8,18,15,4,15,0,3,1,L01E015,,
919,23,24,16,14,23,24b,11,3,1,1,L06E024,,
920,19,21,21,6,14,15,14,1,2,4,,,
921,13,19,21,10,10,6,5,2,9,2,,,
922,5,20,3,10,5,18,22,3,0,2,,,
923,22,5,12b,10,2,13,16,3,8,1,L03E012,,
924,3,21,22,20,5,5,11,1,4,3,,,
925,19,24,15,22,1,20,15,0,8,1,,,
926,16,6,9,8,8,17,21,2,8,2,,,
927,20,23,19,21,24,23,16,2,5,3,,,
928,20,22,14,2,5,1,12,3,6,4,,,
929,6,22,22,20,9,4,5,3,2,3,,,
930,22,3,12,19,23,1,9,3,5,2,,,
931,22,22,23,21,23,23,16,2,9,2,,,
932,5,16,22,8,21,22,5,0,7,3,,,
933,3,11,10,20,16,19,6,3,1,2,,,
934,20,6,14,19,8,5,9,1,8,3,,,
935,13,22,14,11,6,6,19,0,4,2,,,
936,15,12,7,8,11,20,23,0,2,3,,,
937,3,21,15,24,2,18,15,2,0,3,,,
938,24,1,14,2,21,7,22,0,1,4,,,
939,10,5,23,4,18,10,18b,0,1,1,L07E018,,
940,18,20,2,5,9,10,19,0,0,0,,,
941,8b,19,12,13,3,4,2b,1,2,2,"L01E008,L07E002",,
942,3,4,3,15,5,15,15,2,3,3,,,
943,12,22,2,8,12,8,23,3,3,3,,,
944,13,15,16,23,15,14,20b,0,3,1,L07E020,,
945,9,22,18,12,18,4,11,0,6,2,,,
946,1,19,14,19,7,3,20,1,7,4,,,
947,16,19,1,24,8,8,10,0,1,2,,,
948,17,7,12,12,22,6,5,1,8,4,,,
949,20,10,24,12,11,17,18,1,5,4,,,
950,21,20,14,4,14,6,2,1,1,3,,,
951,2,18,21,6,20,11,4,3,5,4,,,
952,12,21,11,13,13,2,16,2,5,2,,,
953,1,3,1,6,20,7,10,3,4,3,,,
954,12b,2,20,4,16,14,8,0,6,1,L01E012,,
955,2,11,3,18,8,22,22,0,8,2,,,
956,12,10,14,13,17,19,17,0,5,2,,,
957,2,9,22,4,20,22,4,2,4,4,,,
958,19,6,9,1,17,4,20,0,0,1,,,
959,1,3,18,12,5,9,24,0,6,3,,,
960,20,22,17,21,6,18,11,1,2,3,,,
961,3,5,19,6,6,18,2,2,2,2,,,
962,14,6,10,24,23,19,15,0,6,2,,,
963,21,16,16,22,19,23,5,0,4,4,,,
964,4b,21,8,8,8,19b,15,2,7,3,"L01E004,L06E019",,
965,2,12,5,18,13,22,1,1,7,2,,,
966,12,18,18,3,9,18,22,2,5,2,,,
967,6,3,21,11,23,1,21,1,5,0,,,
968,10,8,1,10,20,23,4,0,8,3,,,
969,13,24,15,10,14,12,12,0,1,3,,,
970,6,21,22,13,18,14,1,3,4,2,,,
971,17b,10,9,23,12,7b,21,0,7,1,"L01E017,L06E007",,
972,4,21,18,6,15,16,4,2,6,3,,,
973,5,19,4,1,24,9,12,1,8,3,,,
974,16,19,18,5,10,15,4,0,2,2,,,
975,18,23,15,6,15,5,14,1,4,1,,,
976,7,9,12,7,17,11,24,3,6,4,,,
977,14,2,9,2,5b,6b,15,1,4,3,"L05E005,L06E006",,
978,20,12,6,21,11,18,12,1,7,4,,,
979,19,15,19,23,20,22,14,3,3,2,,,
980,23,10,1,9,13,16,12b,2,1,1,L07E012,,
981,16,22,6,5,9,11,14,3,4,3,,,
982,5,20,19,18,16,19b,15,0,9,1,L06E019,,
983,21,19,6,17,23,1,5b,1,9,1,L07E005,,
984,24,20,19,18,11,7,5,3,6,3,,,
985,19,6,1,4,17,5,13,0,2,0,,,
986,8,24,12,14,16,5,17,2,6,2,,,
987,3,16,8,16,19,18,15,3,9,3,,,
988,13,9,13,14,19,19,18,2,3,3,,,
989,9,15,5,16,7,22,20,3,8,3,,,
990,2,14,24,1,10,20,24,1,1,1,,,
991,4,3,10,20,20,8,5,1,3,3,,,
992,8,19,9,16,17,2,5,1,5,3,,,
993,6,10,21,14,19,17,4,0,7,3,,,
994,5,12b,5,5,16,13,17,0,0,1,L02E012,,
995,16,7,6,14,18,24,10,2,0,1,,,
996,12,22,10,5,15,17,6,1,1,4,,,
997,6,24,3,4,1,9,14,2,2,1,,,
998,12,3,20,7,24,17,18,0,6,4,,,
999,23,16,6,21,17,2,24,1,7,0,,,
1000,11,13,13,17,18,4,6b,2,6,1,L07E006,,
1001,21,18,12,15,15,4,12,0,3,2,,,
1002,14,19,13,2,10,10,6,0,3,2,,,
1003,5,13,1,18,12,22,20,0,2,1,,,
1004,2,19,19,13,15,15,4,0,3,3,,,
1005,2,13,17,11,23,9,4,0,3,2,,,
1006,2,11,19,6,15,2,18,0,6,2,,,
1007,12,19,7,3,4,22,22,3,4,2,,,
1008,16,22,22,10,7,2,11,3,4,3,,,
1009,23,1,18,21,5,3,22,2,3,1,,,
1010,20,1,16,13,15,24,6,0,4,3,,,
1011,24,12,1,10,7,6,6,2,6,4,,,
1012,6,17,10,19,21,6,13,0,2,3,,,
1013,14,19,20,16,23,1,3,1,1,1,,,
1014,4,17,1,17,24,18,1,1,2,3,,,
1015,19,12b,3,10,15,16,21,1,7,1,L02E012,,
1016,12,11,18,11,10,19,13,0,5,2,,,
1017,4,17,14,8,21,10,13,2,4,2,,,
1018,9,22,18,16,6,15,23,3,6,4,,,
1019,2,22,8,16,14,10,22,3,5,4,,,
1020,2,21,9,11,16,1,24,1,2,2,,,
1021,6,12,18,10,22,17,7,0,1,3,,,
1022,12,22,12,2,17,2,13,3,5,4,,,
1023,17b,18,10,10,3,22,12b,2,7,2,"L01E017,L07E012",,
1024,18,14,19,15,3,15,18,0,2,2,,,
1025,2,11,1,17,3,7,16,0,0,2,,,
1026,18,11,7,12b,11,5,24,2,8,1,L04E012,,
1027,15,1,24,20,9,8,15,0,9,1,,,
1028,3,9,21,17,7,10,22,1,5,1,,,
1029,20,4,18,24,9,14,23,1,8,4,,,
1030,1,17,8,14,7,13,19,1,0,2,,,
1031,9,8,7,6,20,12,19,2,4,2,,,
1032,22,16,11,11,24,18,20,0,3,3,,,
1033,22,13,17,2b,6,10,7,3,3,1,L04E002,,
1034,6,4,16,4,19,8,2,2,2,3,,,
1035,7,10,7,2,2,2,3,2,7,2,,,
1036,2,2,20,4,3,8,2,1,4,2,,,
1037,6,23,2,10,23,11,4,0,4,2,,,
1038,22,16,18,10,17,8,23,3,2,1,,,
1039,11,5,14,3,13,13,10,3,2,0,,,
1040,15,4,6,11,13,5,5,3,3,3,,,
1041,2,23,17,16,10,6,12,1,9,4,,,
1042,8,19,8,12,9,17,17,0,5,3,,,
1043,21,13,1,3,6,19,16,2,2,1,,,
1044,1,17,22,21,10,20,1,3,6,2,,,
1045,10,3,11,18,20,1,16,0,6,1,,,
1046,18,16,7,24,5,12,10,0,6,3,,,
1047,2,18,7,12,3,15,10,2,7,3,,,
1048,10,11,2,2,16,8,16,1,6,1,,,
1049,11,13,8,4,17,16,16,0,8,0,,,
1050,13,4,9,4,1,20,23,0,9,2,,,
1051,14,23,14,18,15,9,21,0,2,0,,,
1052,4,23,15,24,23,22,2,1,6,3,,,
1053,16,1,15,20,6,23,21,0,9,1,,,
1054,15,12,12,10,22,2,13,1,3,4,,,
1055,19,10,8,22,3,13,20,3,6,2,,,
1056,4,13,8,22,24,17,17,2,9,4,,,
1057,23,1,15,24,21,20,9,2,1,2,,,
1058,11,4,12,17,10,10,19,1,0,2,,,
1059,16,13,11,24,15,17,17,2,5,2,,,
1060,6,3,11,3,17,18b,19,0,6,1,L06E018,,
1061,5,21,24,23,15,14,2,2,7,2,,,
1062,20,22,18,5,8,22,22,0,1,3,,,
1063,22,17,22,10,14,12,4,2,9,4,,,
1064,15,15,3,3,4,6,15,2,3,3,,,
1065,4,4,11,1,8,3,4,1,2,4,,,
1066,17,16,12,2,15,23,3,3,4,4,,,
1067,5,16,4,8,14,3,22,1,3,2,,,
1068,8,24,2,13,24,10,12,3,8,3,,,
1069,15b,1,10,4,6,2,15,0,5,1,L01E015,,
1070,20,7,13,22,19,2,17,3,6,3,,,
1071,19,17,1,19,3,14,4,3,3,2,,,
1072,19,19,23,15,15,10,22,1,4,0,,,
1073,13,14,4,12,13,14,9,0,3,2,,,
